120,0,8514665,39610 Schmidt Lock Apt. 062,1.0,06-06-2019,05-06-2019
121,0,9800905,57211 Mayert Shores,749.0,06-06-2019,05-06-2019
122,0,8486646,198 Mills Haven Apt. 882,53.0,06-06-2019,05-06-2019
123,0,8283868,252 Hodkiewicz River Suite 931,993.0,06-06-2019,05-06-2019
124,0,9586713,994 Adams Crossroad,934.0,06-06-2019,05-06-2019
125,0,1016725,3240 Beier Forks Apt. 324,659.0,06-06-2019,05-06-2019
126,0,8289528,870 Legros Loop,422.0,06-06-2019,05-06-2019
127,0,3305795,9832 Neha Lodge,842.0,06-06-2019,05-06-2019
128,0,3037450,878 Daphnee Row,962.0,06-06-2019,05-06-2019
129,0,8635268,2947 Bayer Village,270.0,06-06-2019,05-06-2019
130,0,232605,7694 Louie Lakes,959.0,06-06-2019,05-06-2019
131,0,1810709,17387 Beryl Flat Suite 846,550.0,06-06-2019,05-06-2019
132,0,5598214,3393 Hilpert Summit Apt. 996,900.0,06-06-2019,05-06-2019
133,0,1105275,2888 Zulauf Place Apt. 068,77.0,06-06-2019,05-06-2019
134,0,4557414,1398 Oberbrunner Rapids,436.0,06-06-2019,05-06-2019
135,0,2883550,37097 Labadie Lakes,15.0,06-06-2019,05-06-2019
136,0,6686553,5076 Aufderhar Ford,311.0,06-06-2019,05-06-2019
137,0,7414677,955 Bruen Avenue Suite 821,186.0,06-06-2019,05-06-2019
138,0,1894807,252 McKenzie Glens Suite 020,74.0,06-06-2019,05-06-2019
139,0,5034860,58835 Herman Forest Suite 249,472.0,06-06-2019,05-06-2019
140,0,2594921,67446 William Viaduct,619.0,06-06-2019,05-06-2019
141,0,1524814,6187 Weldon Radial Apt. 688,657.0,06-06-2019,05-06-2019
142,0,4671614,55479 Talia Keys Suite 798,864.0,06-06-2019,05-06-2019
143,0,4089102,309 Walker Springs Apt. 448,113.0,06-06-2019,05-06-2019
144,0,8281269,2613 McKenzie Mountain,138.0,06-06-2019,05-06-2019
145,0,2839767,31897 Brown Lake,59.0,06-06-2019,05-06-2019
146,0,232605,425 Anibal Forks Suite 628,942.0,06-06-2019,05-06-2019
147,0,7200221,8579 Laury Hill Suite 247,472.0,06-06-2019,05-06-2019
148,0,2883550,6130 Zulauf Gateway Suite 334,517.0,06-06-2019,05-06-2019
149,0,7999818,30337 Lauryn Inlet,67.0,06-06-2019,05-06-2019
150,0,9188911,89175 Ernie Dale Suite 340,174.0,06-06-2019,05-06-2019
151,0,2118829,430 Schneider Station,850.0,06-06-2019,05-06-2019
152,0,6659624,83002 Melany Loaf,483.0,06-06-2019,05-06-2019
153,0,809080,264 Cleta Glens,880.0,06-06-2019,05-06-2019
154,0,2594921,389 Little Groves Suite 405,685.0,06-06-2019,05-06-2019
155,0,6467202,90299 Zieme Stravenue Apt. 952,541.0,06-06-2019,05-06-2019
156,0,2839767,650 O'Conner Mountain Apt. 397,176.0,06-06-2019,05-06-2019
157,0,8289528,16402 Bechtelar Trafficway,364.0,06-06-2019,05-06-2019
158,0,7333316,740 Marvin Port Suite 429,389.0,06-06-2019,05-06-2019
159,0,7024977,10515 Berta Port,313.0,06-06-2019,05-06-2019
160,0,6467202,8693 Kutch Coves,425.0,06-06-2019,05-06-2019
161,0,7333316,1196 Adolph Cliff Apt. 246,804.0,06-06-2019,05-06-2019
162,0,2896642,649 Roderick Meadow,322.0,06-06-2019,05-06-2019
163,0,2342690,5606 Auer Crossing Apt. 483,986.0,06-06-2019,05-06-2019
164,0,6972267,843 Mylene Turnpike,639.0,06-06-2019,05-06-2019
165,0,1159517,709 Kutch Ways Apt. 350,33.0,06-06-2019,05-06-2019
166,0,8567880,33380 White Views Suite 549,271.0,06-06-2019,05-06-2019
167,0,3243543,5621 Fadel Vista Suite 444,904.0,06-06-2019,05-06-2019
168,0,2578992,795 Ashlynn Hills Suite 568,631.0,06-06-2019,05-06-2019
169,0,7414677,863 Andre Ramp Suite 411,509.0,06-06-2019,05-06-2019
170,0,7999818,74773 Larson Springs,920.0,06-06-2019,05-06-2019
171,0,2342690,3535 Dickinson Drives,450.0,06-06-2019,05-06-2019
172,0,846368,47667 Witting Parks,350.0,06-06-2019,05-06-2019
173,0,9188345,877 Boyer Camp Apt. 917,142.0,06-06-2019,05-06-2019
174,0,2314564,2063 Osinski Mountains Suite 552,393.0,06-06-2019,05-06-2019
175,0,8635268,635 Paucek Summit Apt. 486,322.0,06-06-2019,05-06-2019
176,0,3277358,981 Mac Forge,40.0,06-06-2019,05-06-2019
177,0,3474432,2573 Emmanuelle Pines,778.0,06-06-2019,05-06-2019
178,0,2118829,7200 Connelly Turnpike Suite 099,829.0,06-06-2019,05-06-2019
179,0,6467202,215 Berge Bypass Suite 107,340.0,06-06-2019,05-06-2019
180,0,3756629,417 Eriberto Canyon Suite 642,705.0,06-06-2019,05-06-2019
181,0,4006255,729 Leffler Squares,816.0,06-06-2019,05-06-2019
182,0,8635268,8110 Yesenia Crossing,507.0,06-06-2019,05-06-2019
183,0,5700850,1569 Jean Wells,181.0,06-06-2019,05-06-2019
184,0,6467202,2650 Crooks Knolls Suite 058,832.0,06-06-2019,05-06-2019
185,0,4089102,316 Pfeffer Valley Apt. 187,970.0,06-06-2019,05-06-2019
186,0,8281269,13567 Marks Estates,810.0,06-06-2019,05-06-2019
187,0,1810709,960 Matt Harbor,75.0,06-06-2019,05-06-2019
188,0,3780362,5421 Berge Path Apt. 719,681.0,06-06-2019,05-06-2019
189,0,8486646,533 Erdman Ferry,704.0,06-06-2019,05-06-2019
190,0,232605,300 Pearline Valley Apt. 590,832.0,06-06-2019,05-06-2019
191,0,7414677,252 Buddy Field Suite 948,949.0,06-06-2019,05-06-2019
192,0,7101702,39656 Jewel Lodge,702.0,06-06-2019,05-06-2019
193,0,846368,47141 Amos Vista,487.0,06-06-2019,05-06-2019
194,0,8528745,3636 Jerrold Plaza Apt. 773,614.0,06-06-2019,05-06-2019
195,0,9188345,647 Beatrice Corner,401.0,06-06-2019,05-06-2019
196,0,7414677,50104 Dustin Valleys,619.0,06-06-2019,05-06-2019
197,0,5598214,49927 Lehner Forest,58.0,06-06-2019,05-06-2019
198,0,9925306,169 Guillermo Meadows,461.0,06-06-2019,05-06-2019
199,0,1524814,34607 Kirlin Stream Apt. 691,952.0,06-06-2019,05-06-2019
200,0,3243543,9701 Shannon Mills Apt. 685,89.0,06-06-2019,05-06-2019
201,0,8514665,8981 Gusikowski Tunnel,40.0,06-06-2019,05-06-2019
202,0,5700850,7559 Legros Mall,689.0,06-06-2019,05-06-2019
203,0,2314564,103 Sim Dale,772.0,06-06-2019,05-06-2019
204,0,7237701,148 Herta Tunnel,752.0,06-06-2019,05-06-2019
205,0,3243543,29734 Berge Mill Apt. 843,998.0,06-06-2019,05-06-2019
206,0,2896642,426 Wilkinson Flats Apt. 939,277.0,06-06-2019,05-06-2019
207,0,1985261,987 Koepp Radial Suite 647,389.0,06-06-2019,05-06-2019
208,0,8792233,137 Randi Island Apt. 176,40.0,06-06-2019,05-06-2019
209,0,8792233,4417 Osinski Divide,89.0,06-06-2019,05-06-2019
210,0,6623491,657 Joan Road Suite 442,703.0,06-06-2019,05-06-2019
211,0,2314564,555 Ezequiel Plaza Apt. 371,356.0,06-06-2019,05-06-2019
212,0,8567880,21788 Rolfson Stream,704.0,06-06-2019,05-06-2019
213,0,8486646,33677 Thompson Overpass,776.0,06-06-2019,05-06-2019
214,0,6467202,1390 Rutherford Harbor,447.0,06-06-2019,05-06-2019
215,0,1107573,798 Alfonzo Motorway Apt. 703,793.0,06-06-2019,05-06-2019
216,0,1810709,1529 Heloise Forks Apt. 586,691.0,06-06-2019,05-06-2019
217,0,809080,2379 Hermann Locks,42.0,06-06-2019,05-06-2019
218,0,7860193,16723 Turner Mountains,600.0,06-06-2019,05-06-2019
219,0,3756629,170 Darien Neck,912.0,06-06-2019,05-06-2019
220,0,9384293,83820 Bednar Crest Apt. 723,559.0,06-06-2019,05-06-2019
221,0,8567880,78623 Larue Corner,912.0,06-06-2019,05-06-2019
222,0,7860193,2820 Simonis Rapid,570.0,06-06-2019,05-06-2019
223,0,3037450,3309 Schoen Mews Suite 410,612.0,06-06-2019,05-06-2019
224,0,5700850,356 Watsica Ramp,304.0,06-06-2019,05-06-2019
225,0,8105260,795 Camila Union Apt. 409,138.0,06-06-2019,05-06-2019
226,0,2342690,7799 Mohr Harbor Apt. 995,669.0,06-06-2019,05-06-2019
227,0,1107573,90645 Christa Burg Apt. 983,228.0,06-06-2019,05-06-2019
228,0,506141,52721 Rusty Plains Apt. 404,463.0,06-06-2019,05-06-2019
229,0,4389194,3093 Hamill Spur Apt. 800,161.0,06-06-2019,05-06-2019
230,0,1868708,4022 Stroman Walk,480.0,06-06-2019,05-06-2019
231,0,3780362,41048 Kirlin Viaduct Apt. 775,74.0,06-06-2019,05-06-2019
232,0,3832777,366 Tyrese Summit,898.0,06-06-2019,05-06-2019
233,0,2219642,6389 Mohammed Cove,87.0,06-06-2019,05-06-2019
234,0,7024977,3438 Hartmann Roads,56.0,06-06-2019,05-06-2019
235,0,9384293,45232 Pete Glen,864.0,06-06-2019,05-06-2019
236,0,7414677,8807 Marcel Loaf Apt. 307,727.0,06-06-2019,05-06-2019
237,0,1813173,397 Koss Run Apt. 696,148.0,06-06-2019,05-06-2019
238,0,2883550,64153 Devyn Street,807.0,06-06-2019,05-06-2019
239,0,3872194,2370 Cartwright Cape,391.0,06-06-2019,05-06-2019
240,0,2896642,798 Mohr Plaza Apt. 765,47.0,06-06-2019,05-06-2019
241,0,909250,16342 Hildegard Turnpike Apt. 910,484.0,06-06-2019,05-06-2019
242,0,2342690,119 Senger Keys,917.0,06-06-2019,05-06-2019
243,0,5598214,320 Muller Plains,295.0,06-06-2019,05-06-2019
244,0,4006255,90519 Gorczany Groves,557.0,06-06-2019,05-06-2019
245,0,8076140,111 Tromp Points,552.0,06-06-2019,05-06-2019
246,0,1894807,1152 Desiree Points Suite 745,741.0,06-06-2019,05-06-2019
247,0,3872194,89010 Josephine Park Apt. 619,593.0,06-06-2019,05-06-2019
248,0,9822917,85409 Caden Crossroad,791.0,06-06-2019,05-06-2019
249,0,8792233,454 Lora Passage Suite 978,800.0,06-06-2019,05-06-2019
250,0,2896642,392 Wilderman Route Apt. 412,653.0,06-06-2019,05-06-2019
251,0,3324465,471 Margaretta Vista,788.0,06-06-2019,05-06-2019
252,0,3474432,76057 Lindgren Station,666.0,06-06-2019,05-06-2019
253,0,2839767,872 Langosh Spurs Apt. 580,331.0,06-06-2019,05-06-2019
254,0,1016725,584 Destiny Stream Suite 416,141.0,06-06-2019,05-06-2019
255,0,5598214,24336 Stark Shoals,67.0,06-06-2019,05-06-2019
256,0,3872194,45355 Brendon Gateway Apt. 312,502.0,06-06-2019,05-06-2019
257,0,1107573,253 Elta Prairie,291.0,06-06-2019,05-06-2019
258,0,8359814,23029 Santina Streets,5.0,06-06-2019,05-06-2019
259,0,2270371,9636 Upton Lakes,572.0,06-06-2019,05-06-2019
260,0,8792233,979 Vanessa Ferry Suite 652,868.0,06-06-2019,05-06-2019
261,0,8486646,41522 Donna Square,933.0,06-06-2019,05-06-2019
262,0,4089102,809 Curtis Courts Suite 089,373.0,06-06-2019,05-06-2019
263,0,4657095,574 Bergstrom Springs Apt. 496,315.0,06-06-2019,05-06-2019
264,0,2118829,84506 Block Bridge Apt. 099,131.0,06-06-2019,05-06-2019
265,0,1813173,68695 Murray Via,104.0,06-06-2019,05-06-2019
266,0,5700850,8595 Nat Track Apt. 174,832.0,06-06-2019,05-06-2019
267,0,4671614,32301 Cremin Expressway,816.0,06-06-2019,05-06-2019
268,0,3756629,4786 Gleichner Mountain,77.0,06-06-2019,05-06-2019
269,0,4089102,2687 Durgan Parkway,102.0,06-06-2019,05-06-2019
270,0,3003316,603 Cruickshank Ferry Apt. 054,847.0,06-06-2019,05-06-2019
271,0,5700850,664 Hill Wells Apt. 501,640.0,06-06-2019,05-06-2019
272,0,2118829,1638 Mandy Freeway Apt. 996,756.0,06-06-2019,05-06-2019
273,0,6923764,7953 Morar Junction,767.0,06-06-2019,05-06-2019
274,0,4089102,790 Collier Walks Apt. 661,333.0,06-06-2019,05-06-2019
275,0,1985261,855 Erdman Viaduct Apt. 948,628.0,06-06-2019,05-06-2019
276,0,3474432,95133 Madisen Keys,460.0,06-06-2019,05-06-2019
277,0,3297411,76484 Jarvis Flats Apt. 902,231.0,06-06-2019,05-06-2019
278,0,7414677,2550 Althea Shore Apt. 786,763.0,06-06-2019,05-06-2019
279,0,6972267,349 Lamont Summit,109.0,06-06-2019,05-06-2019
280,0,8283868,4315 Bergstrom Motorway Suite 392,573.0,06-06-2019,05-06-2019
281,0,4557414,84043 Krystel Crossroad Apt. 912,504.0,06-06-2019,05-06-2019
282,0,1524814,88742 Moen Park Apt. 046,270.0,06-06-2019,05-06-2019
283,0,8076140,881 Carmelo Villages Apt. 217,284.0,06-06-2019,05-06-2019
284,0,3324465,5124 Predovic Cove,172.0,06-06-2019,05-06-2019
285,0,6709432,61947 Augusta Path,558.0,06-06-2019,05-06-2019
286,0,1868708,94625 Grady Shoals,839.0,06-06-2019,05-06-2019
287,0,9586713,832 Jovani Pass,67.0,06-06-2019,05-06-2019
288,0,6923764,101 Crystal Route Suite 649,777.0,06-06-2019,05-06-2019
289,0,8052164,3358 Carter Lake,627.0,06-06-2019,05-06-2019
290,0,8076140,234 Ward Ferry,14.0,06-06-2019,05-06-2019
291,0,8359814,571 Francisco Mills,685.0,06-06-2019,05-06-2019
292,0,1894807,855 Bertram Ford,679.0,06-06-2019,05-06-2019
293,0,6659624,428 Antonette Plains Suite 241,274.0,06-06-2019,05-06-2019
294,0,6659624,5368 Homenick Light,184.0,06-06-2019,05-06-2019
295,0,9188345,83039 Christop Hollow,289.0,06-06-2019,05-06-2019
296,0,4671614,3979 Nigel Drives,689.0,06-06-2019,05-06-2019
297,0,2219642,78033 Torphy Dale,68.0,06-06-2019,05-06-2019
298,0,8528745,2575 Jaida Underpass,556.0,06-06-2019,05-06-2019
299,0,6972267,129 Elian Land,683.0,06-06-2019,05-06-2019
300,0,6623491,9802 Myrtice Garden Apt. 090,32.0,06-06-2019,05-06-2019
301,0,1813937,187 Rohan Crescent Apt. 645,818.0,06-06-2019,05-06-2019
302,0,4998788,10953 Crona Passage Suite 991,510.0,06-06-2019,05-06-2019
303,0,1813173,40127 Kreiger Key Suite 896,516.0,06-06-2019,05-06-2019
304,0,2578992,6837 Laney Ports,145.0,06-06-2019,05-06-2019
305,0,3780362,735 Emmerich Crescent Suite 996,311.0,06-06-2019,05-06-2019
306,0,6686553,993 Beer Throughway,604.0,06-06-2019,05-06-2019
307,0,2839767,405 Kuhic Park Suite 632,85.0,06-06-2019,05-06-2019
308,0,5598214,5830 Schumm Shoal Apt. 345,719.0,06-06-2019,05-06-2019
309,0,8567880,13348 Ryan Court,748.0,06-06-2019,05-06-2019
310,0,8635268,43700 Caleb Orchard,183.0,06-06-2019,05-06-2019
311,0,9708406,8150 Kirlin Rest,215.0,06-06-2019,05-06-2019
312,0,3297411,61105 McCullough Estates,236.0,06-06-2019,05-06-2019
313,0,2270371,622 West Parkway Suite 101,676.0,06-06-2019,05-06-2019
314,0,6972267,38278 Donnell Canyon,120.0,06-06-2019,05-06-2019
315,0,6008420,19118 Fernando Hill Suite 093,118.0,06-06-2019,05-06-2019
316,0,846368,43006 Sigurd Camp,972.0,06-06-2019,05-06-2019
317,0,8359814,2653 Tremblay Pass Suite 414,628.0,06-06-2019,05-06-2019
318,0,6467202,5676 Jerrod Fall,115.0,06-06-2019,05-06-2019
319,0,2896642,4220 Fahey Trafficway Apt. 240,26.0,06-06-2019,05-06-2019
320,0,5034860,71133 Alexa Overpass,473.0,06-06-2019,05-06-2019
321,0,9800905,71502 Stephania Avenue Apt. 195,578.0,06-06-2019,05-06-2019
322,0,7101702,663 Ward Points Suite 625,691.0,06-06-2019,05-06-2019
323,0,5034860,23631 Weber Rest Apt. 323,759.0,06-06-2019,05-06-2019
324,0,8528745,3445 Michel Walk,583.0,06-06-2019,05-06-2019
325,0,6659624,7091 Treutel Common Suite 700,564.0,06-06-2019,05-06-2019
326,0,2270371,5543 Rose Roads Suite 329,622.0,06-06-2019,05-06-2019
327,0,5598214,783 Dulce Stream Suite 333,177.0,06-06-2019,05-06-2019
328,0,1524814,2861 Fannie Points Apt. 231,829.0,06-06-2019,05-06-2019
329,0,3474432,33266 Hermiston Points,292.0,06-06-2019,05-06-2019
330,0,9925306,310 Haag Plaza Apt. 564,291.0,06-06-2019,05-06-2019
331,0,8105260,54631 Fletcher Drives Suite 911,83.0,06-06-2019,05-06-2019
332,0,8076140,74044 Kane Pass Suite 838,537.0,06-06-2019,05-06-2019
333,0,7200221,924 Balistreri Corners Apt. 500,799.0,06-06-2019,05-06-2019
334,0,259845,10211 Torp Vista Suite 918,203.0,06-06-2019,05-06-2019
335,0,846368,9143 Oliver Way Apt. 592,164.0,06-06-2019,05-06-2019
336,0,9800905,499 Homenick Junction,338.0,06-06-2019,05-06-2019
337,0,9188911,2226 Penelope Viaduct Suite 255,905.0,06-06-2019,05-06-2019
338,0,506141,912 Shanahan Shoal,857.0,06-06-2019,05-06-2019
339,0,1524814,147 Hallie Burg Apt. 226,224.0,06-06-2019,05-06-2019
340,0,3243543,11370 Padberg Track,551.0,06-06-2019,05-06-2019
341,0,8052164,410 Imelda Station,602.0,06-06-2019,05-06-2019
342,0,9170260,75833 Rosario Ports,718.0,06-06-2019,05-06-2019
343,0,3347176,61460 Friesen Lock Suite 456,437.0,06-06-2019,05-06-2019
344,0,8289528,32608 Reese Place Suite 321,73.0,06-06-2019,05-06-2019
345,0,2342690,42529 Jacobson Union Apt. 440,410.0,06-06-2019,05-06-2019
346,0,506141,2021 Harris Route,829.0,06-06-2019,05-06-2019
347,0,3347176,9581 Henry Village Apt. 517,143.0,06-06-2019,05-06-2019
348,0,1016725,223 Wilkinson Spring,405.0,06-06-2019,05-06-2019
349,0,2342690,659 O'Kon Spur Suite 959,865.0,06-06-2019,05-06-2019
350,0,9170260,175 Alysson Brook,920.0,06-06-2019,05-06-2019
351,0,8528745,470 Jaeden Gateway Suite 531,446.0,06-06-2019,05-06-2019
352,0,9800905,37459 Modesta Manors Apt. 530,472.0,06-06-2019,05-06-2019
